"id","label.x","abgeordnetenwatch_url","first_name","last_name","sex","year_of_birth","party.id","party.label","education","occupation","residence","statistic_questions","statistic_questions_answered","field_title","birth_name","party_past","id.mandat","parliament_period_label","politician_abgeordnetenwatch_url","start_date","end_date","info","electoral_data_id","electoral_data_electoral_list.id","electoral_data_electoral_list.label","electoral_data_list_position","electoral_data_constituency.id","electoral_data_constituency.label","electoral_data_constituency_result","electoral_data_constituency_result_count","electoral_data_mandate_won","latitude","longitude"
175401,"Annika Klose","https://www.abgeordnetenwatch.de/profile/annika-klose","Annika","Klose","f",1992,1,"SPD","Sozialwissenschaftlerin",NA,"Berlin",24,24,NA,NA,NA,54106,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/annika-klose",NA,NA,NA,55030,412,"Landesliste Berlin (Bundestag 2021 - 2025)",4,10815,"75 - Berlin-Mitte (Bundestag 2021 - 2025)",NA,NA,"list",52.5170365,13.3888599
79091,"Petra Pau","https://www.abgeordnetenwatch.de/profile/petra-pau","Petra","Pau","f",1963,8,"DIE LINKE","Lehrerin, Gesellschaftswissenschaftlerin","MdB",NA,52,45,NA,NA,NA,54105,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/petra-pau",NA,NA,NA,55029,412,"Landesliste Berlin (Bundestag 2021 - 2025)",1,10825,"85 - Berlin-Marzahn-Hellersdorf (Bundestag 2021 - 2025)",21.9,29259,"list",52.52246405,13.5853838309772
29199,"Anke Domscheit-Berg","https://www.abgeordnetenwatch.de/profile/anke-domscheit-berg","Anke","Domscheit-Berg","f",1968,8,"DIE LINKE","M.A. European Business Administration","MdB, Publizistin","Fürstenberg/Havel",17,15,NA,NA,NA,54104,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/anke-domscheit-berg",NA,NA,NA,55028,413,"Landesliste Brandenburg (Bundestag 2021 - 2025)",2,10798,"58 - Oberhavel - Havelland II (Bundestag 2021 - 2025)",NA,NA,"list",53.1844661,13.1482276
175923,"Hannes Gnauck","https://www.abgeordnetenwatch.de/profile/hannes-gnauck","Hannes","Gnauck","m",1991,9,"AfD","Soldat auf Zeit","Personalfeldwebel",NA,11,6,NA,NA,NA,54103,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/hannes-gnauck",NA,NA,NA,55027,413,"Landesliste Brandenburg (Bundestag 2021 - 2025)",5,10797,"57 - Uckermark - Barnim I (Bundestag 2021 - 2025)",NA,NA,"list",53.16850625,13.8358573070313
78882,"Matthias W. Birkwald","https://www.abgeordnetenwatch.de/profile/matthias-w-birkwald","Matthias W.","Birkwald","m",1961,8,"DIE LINKE","Diplom-Sozialwissenschaftler","MdB",NA,22,21,NA,NA,NA,54102,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/matthias-w-birkwald",NA,NA,NA,55026,419,"Landesliste Nordrhein-Westfalen (Bundestag 2021 - 2025)",2,10834,"94 - Köln II (Bundestag 2021 - 2025)",NA,NA,"list",50.90650715,6.93609454436224
173148,"Emilia Fester","https://www.abgeordnetenwatch.de/profile/emilia-fester","Emilia","Fester","f",1998,5,"Bündnis 90/Die Grünen",NA,"Regieassistentin für Kindertheater",NA,144,110,NA,NA,NA,54101,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/emilia-fester",NA,NA,NA,55025,415,"Landesliste Hamburg (Bundestag 2021 - 2025)",3,NA,NA,NA,NA,"list",NA,NA
175596,"Katharina Beck","https://www.abgeordnetenwatch.de/profile/katharina-beck","Katharina","Beck","f",1982,5,"Bündnis 90/Die Grünen","Diplom Regionalwissenschaftlerin, Finanzbetriebswirtin (IWW)","Unternehmensberaterin für Nachhaltigkeit","Hamburg",48,40,NA,NA,NA,54100,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/katharina-beck",NA,NA,NA,55024,415,"Landesliste Hamburg (Bundestag 2021 - 2025)",1,10761,"21 - Hamburg-Nord (Bundestag 2021 - 2025)",25.7,NA,"list",53.550341,10.000654
175851,"Franziska Hoppermann","https://www.abgeordnetenwatch.de/profile/franziska-hoppermann","Franziska","Hoppermann","f",1982,2,"CDU","Dipl. Kauffrau","Leitende Regierungsbeamtin","Hamburg",10,7,NA,NA,NA,54099,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/franziska-hoppermann",NA,NA,NA,55023,415,"Landesliste Hamburg (Bundestag 2021 - 2025)",2,10762,"22 - Hamburg-Wandsbek (Bundestag 2021 - 2025)",19.2,NA,"list",53.550341,10.000654
176316,"Stefan Seidler","https://www.abgeordnetenwatch.de/profile/stefan-seidler","Stefan","Seidler","m",1979,145,"SSW","Master of Science","Politischer Berater","Flensburg",37,35,NA,NA,NA,54098,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/stefan-seidler",NA,NA,NA,55022,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",1,10741,"1 - Flensburg – Schleswig (Bundestag 2021 - 2025)",7.3,NA,"list",54.7833021,9.4333264
79125,"Cornelia Möhring","https://www.abgeordnetenwatch.de/profile/cornelia-moehring","Cornelia","Möhring","f",1960,8,"DIE LINKE","Dipl. Sozialökonomin","MdB",NA,14,6,NA,NA,NA,54097,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/cornelia-moehring",NA,NA,NA,55021,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",1,10747,"7 - Pinneberg (Bundestag 2021 - 2025)",3,NA,"list",53.7278939,9.6979598
147321,"Gereon Bollmann","https://www.abgeordnetenwatch.de/profile/gereon-bollmann","Gereon","Bollmann","m",1953,9,"AfD","Jurist","Richter am Oberlandesgericht (a.D.)",NA,7,7,NA,NA,NA,54096,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/gereon-bollmann",NA,NA,NA,55020,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",2,10744,"4 - Rendsburg-Eckernförde (Bundestag 2021 - 2025)",6.3,NA,"list",54.3015523,9.7686088
150295,"Uwe Witt","https://www.abgeordnetenwatch.de/profile/uwe-witt","Uwe","Witt","m",1959,185,"parteilos","Staatl. gepr. Techniker, Dipl.-Personalbetriebswirt (IDB)","MdB",NA,30,30,NA,NA,NA,54095,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/uwe-witt",NA,NA,NA,55019,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",1,10749,"9 - Ostholstein - Stormarn-Nord (Bundestag 2021 - 2025)",6.8,NA,"list",54.07520205,10.6110507128065
175542,"Bruno Hönel","https://www.abgeordnetenwatch.de/profile/bruno-hoenel","Bruno","Hönel","m",1996,5,"Bündnis 90/Die Grünen","Psychologe (M.Sc.)",NA,"Lübeck",27,27,NA,"Bruno Hönel",NA,54094,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/bruno-hoenel",NA,NA,NA,55018,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",6,10751,"11 - Lübeck (Bundestag 2021 - 2025)",22.1,NA,"list",53.866444,10.684738
175557,"Denise Loop","https://www.abgeordnetenwatch.de/profile/denise-loop","Denise","Loop","f",1994,5,"Bündnis 90/Die Grünen","Sozialarbeiterin","Angestellte im öffentlichen Dienst",NA,7,7,NA,"Loop",NA,54093,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/denise-loop",NA,NA,NA,55017,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",5,10742,"2 - Nordfriesland - Dithmarschen Nord (Bundestag 2021 - 2025)",14.3,NA,"list",54.5887662,9.0726687613298
78819,"Konstantin von Notz","https://www.abgeordnetenwatch.de/profile/konstantin-von-notz","Konstantin","von Notz","m",1971,5,"Bündnis 90/Die Grünen","Jurist","MdB","Mölln",120,119,"Dr.",NA,NA,54092,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/konstantin-von-notz",NA,NA,NA,55016,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",4,10750,"10 - Herzogtum Lauenburg - Stormarn-Süd (Bundestag 2021 - 2025)",17.4,NA,"list",53.62892,10.6880174
120104,"Ingrid Nestle","https://www.abgeordnetenwatch.de/profile/ingrid-nestle","Ingrid","Nestle","f",1977,5,"Bündnis 90/Die Grünen","Diplom-Wirtschaftsingenieurin","MdB",NA,83,80,NA,NA,NA,54091,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/ingrid-nestle",NA,NA,NA,55015,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",3,10743,"3 - Steinburg - Dithmarschen Süd (Bundestag 2021 - 2025)",12.4,NA,"list",53.9572583,9.47476202603314
139271,"Luise Amtsberg","https://www.abgeordnetenwatch.de/profile/luise-amtsberg","Luise","Amtsberg","f",1984,5,"Bündnis 90/Die Grünen","Islamwissenschaftlerin","MdB & Beauftragte der Bundesregierung für Menschenrechtspolitik und humanitäre Hilfe",NA,33,28,NA,NA,NA,54090,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/luise-amtsberg",NA,NA,NA,55014,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",1,10745,"5 - Kiel (Bundestag 2021 - 2025)",28.1,NA,"list",54.3227085,10.135555
175778,"Max Mordhorst","https://www.abgeordnetenwatch.de/profile/max-mordhorst","Max","Mordhorst","m",1996,4,"FDP",NA,NA,"Kiel",19,11,NA,NA,NA,54089,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/max-mordhorst",NA,NA,NA,55013,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",4,10745,"5 - Kiel (Bundestag 2021 - 2025)",7.4,NA,"list",54.3227085,10.135555
118250,"Christine Aschenberg-Dugnus","https://www.abgeordnetenwatch.de/profile/christine-aschenberg-dugnus","Christine","Aschenberg-Dugnus","f",1959,4,"FDP",NA,"MdB, Rechtsanwältin",NA,30,3,NA,NA,NA,54088,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/christine-aschenberg-dugnus",NA,NA,NA,55012,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",3,10744,"4 - Rendsburg-Eckernförde (Bundestag 2021 - 2025)",8,NA,"list",54.3015523,9.7686088
151468,"Gyde Jensen","https://www.abgeordnetenwatch.de/profile/gyde-jensen","Gyde","Jensen","f",1989,4,"FDP","Studium Anglistik, Politikwissenschaft und Internationale Politik","Mitglied des Bundestages",NA,7,6,NA,NA,NA,54087,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/gyde-jensen",NA,NA,NA,55011,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",2,10742,"2 - Nordfriesland - Dithmarschen Nord (Bundestag 2021 - 2025)",9.7,NA,"list",54.5887662,9.0726687613298
122157,"Wolfgang Kubicki","https://www.abgeordnetenwatch.de/profile/wolfgang-kubicki","Wolfgang","Kubicki","m",1952,4,"FDP","Rechtsanwalt","MdB, Bundestagsvizepräsident","Strande bei Kiel",157,24,NA,NA,NA,54086,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/wolfgang-kubicki",NA,NA,NA,55010,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",1,10743,"3 - Steinburg - Dithmarschen Süd (Bundestag 2021 - 2025)",14.3,NA,"list",54.34373375,10.1753696708942
130900,"Petra Nicolaisen","https://www.abgeordnetenwatch.de/profile/petra-nicolaisen","Petra","Nicolaisen","f",1965,2,"CDU","Industriekauffrau","MdB",NA,13,13,NA,NA,NA,54084,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/petra-nicolaisen",NA,NA,NA,55008,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",4,10741,"1 - Flensburg – Schleswig (Bundestag 2021 - 2025)",23.4,NA,"list",54.57971935,9.53319382495063
79362,"Ingo Gädechens","https://www.abgeordnetenwatch.de/profile/ingo-gaedechens","Ingo","Gädechens","m",1960,2,"CDU",NA,"MdB",NA,9,9,NA,NA,NA,54083,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/ingo-gaedechens",NA,NA,NA,55007,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",3,10749,"9 - Ostholstein - Stormarn-Nord (Bundestag 2021 - 2025)",30.3,NA,"list",54.07520205,10.6110507128065
78818,"Johann Wadephul","https://www.abgeordnetenwatch.de/profile/johann-wadephul","Johann","Wadephul","m",1963,2,"CDU","Jurist","Rechtsanwalt/ MdB",NA,24,22,"Dr.",NA,NA,54082,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/johann-wadephul",NA,NA,NA,55006,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",1,10744,"4 - Rendsburg-Eckernförde (Bundestag 2021 - 2025)",29.7,NA,"list",54.3015523,9.7686088
108605,"Alexander Throm","https://www.abgeordnetenwatch.de/profile/alexander-throm","Alexander","Throm","m",1968,2,"CDU","Volljurist","MdB, Rechtsanwalt",NA,21,17,NA,NA,NA,54081,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/alexander-throm",NA,NA,NA,55005,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",13,11007,"267 - Heilbronn (Bundestag 2021 - 2025)",27,NA,"constituency",49.142291,9.218655
108738,"Fabian Gramling","https://www.abgeordnetenwatch.de/profile/fabian-gramling","Fabian","Gramling","m",1987,2,"CDU","Betriebswirt","MdB",NA,12,11,NA,NA,NA,54080,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/fabian-gramling",NA,NA,NA,55004,NA,NA,NA,11006,"266 - Neckar-Zaber (Bundestag 2021 - 2025)",30,NA,"constituency",49.0357375,9.13784835555556
79444,"Steffen Bilger","https://www.abgeordnetenwatch.de/profile/steffen-bilger","Steffen","Bilger","m",1979,2,"CDU","Rechtsanwalt","MdB für den Wahlkreis Ludwigsburg | stellvertretender Vorsitzender der CDU/CSU-Bundestagsfraktion",NA,26,12,NA,NA,NA,54079,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/steffen-bilger",NA,NA,NA,55003,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",4,11005,"265 - Ludwigsburg (Bundestag 2021 - 2025)",29,NA,"constituency",48.8953937,9.1895147
177578,"Christina Stumpp","https://www.abgeordnetenwatch.de/profile/christina-stumpp","Christina","Stumpp","f",1987,2,"CDU","Steuerrechtlerin LL.B., Verwaltungswirtin","Persönliche Referentin des Ministers für Ernährung, Ländlichen Raum und Verbraucherschutz in Baden-Württemberg","Waiblingen",16,6,NA,NA,NA,54078,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/christina-stumpp",NA,NA,NA,55002,NA,NA,NA,11004,"264 - Waiblingen (Bundestag 2021 - 2025)",29,NA,"constituency",48.85982775,9.31625372277484
145893,"Marc Biadacz","https://www.abgeordnetenwatch.de/profile/marc-biadacz","Marc","Biadacz","m",1979,2,"CDU","Sozialwissenschaftler (M.A.)","MdB",NA,9,NA,NA,NA,NA,54077,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/marc-biadacz",NA,NA,NA,55001,NA,NA,NA,11000,"260 - Böblingen (Bundestag 2021 - 2025)",29,NA,"constituency",48.684969,9.0113444
175873,"Maximilian Mörseburg","https://www.abgeordnetenwatch.de/profile/maximilian-moerseburg","Maximilian","Mörseburg","m",1992,2,"CDU","Volljurist","MdB","Stuttgart",15,NA,NA,NA,NA,54076,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/maximilian-moerseburg",NA,NA,NA,55000,NA,NA,NA,10999,"259 - Stuttgart II (Bundestag 2021 - 2025)",25,NA,"constituency",48.7784485,9.1800132
78953,"Volker Ullrich","https://www.abgeordnetenwatch.de/profile/volker-ullrich","Volker","Ullrich","m",1975,3,"CSU","Jurist, Dipl. Kaufmann","MdB",NA,9,NA,NA,NA,NA,54075,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/volker-ullrich",NA,NA,NA,54999,411,"Landesliste Bayern (Bundestag 2021 - 2025)",19,10992,"252 - Augsburg-Stadt (Bundestag 2021 - 2025)",28,NA,"constituency",48.34336385,10.8951546142485
79203,"Paul Lehrieder","https://www.abgeordnetenwatch.de/profile/paul-lehrieder","Paul","Lehrieder","m",1959,3,"CSU","Rechtsanwalt","MdB",NA,9,8,NA,NA,NA,54074,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/paul-lehrieder",NA,NA,NA,54998,411,"Landesliste Bayern (Bundestag 2021 - 2025)",33,10991,"251 - Würzburg (Bundestag 2021 - 2025)",36,NA,"constituency",49.79245,9.932966
78919,"Anja Weisgerber","https://www.abgeordnetenwatch.de/profile/anja-weisgerber","Anja","Weisgerber","f",1976,3,"CSU","Rechtsanwältin","MdB",NA,15,15,NA,NA,NA,54073,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/anja-weisgerber",NA,NA,NA,54997,411,"Landesliste Bayern (Bundestag 2021 - 2025)",8,10990,"250 - Schweinfurt (Bundestag 2021 - 2025)",40,NA,"constituency",50.0499945,10.233302
79468,"Dorothee Bär","https://www.abgeordnetenwatch.de/profile/dorothee-baer","Dorothee","Bär","f",1978,3,"CSU","Diplom-Politologin","MdB",NA,25,1,NA,NA,NA,54072,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/dorothee-baer",NA,NA,NA,54996,411,"Landesliste Bayern (Bundestag 2021 - 2025)",2,10988,"248 - Bad Kissingen (Bundestag 2021 - 2025)",39,NA,"constituency",50.1985698,10.0746833
79047,"Albert Rupprecht","https://www.abgeordnetenwatch.de/profile/albert-rupprecht","Albert","Rupprecht","m",1968,3,"CSU","Dipl. Volkswirt","MdB",NA,4,NA,NA,NA,NA,54071,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/albert-rupprecht",NA,NA,NA,54995,NA,NA,NA,10975,"235 - Weiden (Bundestag 2021 - 2025)",38,NA,"constituency",46.0634632,13.2358377
79067,"Alois Rainer","https://www.abgeordnetenwatch.de/profile/alois-rainer","Alois","Rainer","m",1965,3,"CSU","Metzgermeister","MdB",NA,25,24,NA,NA,NA,54070,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/alois-rainer",NA,NA,NA,54994,NA,NA,NA,10971,"231 - Straubing (Bundestag 2021 - 2025)",44,NA,"constituency",48.8819801,12.569716
79024,"Andreas Scheuer","https://www.abgeordnetenwatch.de/profile/andreas-scheuer","Andreas","Scheuer","m",1974,3,"CSU","Magister Politikwissenschaft, Wirtschaft und Soziologie","Bundesminister für Verkehr und digitale Infrastruktur, MdB",NA,20,NA,NA,NA,NA,54069,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/andreas-scheuer",NA,NA,NA,54993,411,"Landesliste Bayern (Bundestag 2021 - 2025)",3,10969,"229 - Passau (Bundestag 2021 - 2025)",30,NA,"constituency",48.5748229,13.4609744
145903,"Thomas Erndl","https://www.abgeordnetenwatch.de/profile/thomas-erndl","Thomas","Erndl","m",1974,3,"CSU","Diplom Ingenieur (FH) Mikroelektronik","MdB",NA,6,NA,NA,NA,NA,54068,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/thomas-erndl",NA,NA,NA,54992,NA,NA,NA,10967,"227 - Deggendorf (Bundestag 2021 - 2025)",37,NA,"constituency",48.7814115,13.0006423
79069,"Alexander Radwan","https://www.abgeordnetenwatch.de/profile/alexander-radwan","Alexander","Radwan","m",1964,3,"CSU","Rechtsanwalt und Diplom-Ingenieur","MdB",NA,12,1,NA,NA,NA,54067,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/alexander-radwan",NA,NA,NA,54991,NA,NA,NA,10963,"223 - Bad Tölz – Wolfratshausen – Miesbach (Bundestag 2021 - 2025)",41,NA,"constituency",47.91557515,11.4381207487062
79329,"Florian Hahn","https://www.abgeordnetenwatch.de/profile/florian-hahn","Florian","Hahn","m",1974,3,"CSU","Electronic Marketing Fachwirt","MdB",NA,25,18,NA,NA,NA,54066,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/florian-hahn",NA,NA,NA,54990,411,"Landesliste Bayern (Bundestag 2021 - 2025)",7,10961,"221 - München-Land (Bundestag 2021 - 2025)",39,NA,"constituency",48.10755665,11.4313523938971
145901,"Stephan Pilsinger","https://www.abgeordnetenwatch.de/profile/stephan-pilsinger","Stephan","Pilsinger","m",1987,3,"CSU","Arzt","MdB",NA,33,30,NA,NA,NA,54065,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/stephan-pilsinger",NA,NA,NA,54989,411,"Landesliste Bayern (Bundestag 2021 - 2025)",17,10960,"220 - München-West/Mitte (Bundestag 2021 - 2025)",27,NA,"constituency",48.1689761,11.4294872968415
175580,"Jamila Anna Schäfer","https://www.abgeordnetenwatch.de/profile/jamila-anna-schaefer","Jamila Anna","Schäfer","f",1993,5,"Bündnis 90/Die Grünen","Studium der Soziologie und Philosophie","Direkt gewählte Bundestagsabgeordnete für München-Süd","Berlin & München ",74,65,NA,NA,NA,54064,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/jamila-anna-schaefer",NA,NA,NA,54988,411,"Landesliste Bayern (Bundestag 2021 - 2025)",7,10959,"219 - München-Süd (Bundestag 2021 - 2025)",27,NA,"constituency",48.11518275,11.5566936631926
78988,"Wolfgang Stefinger","https://www.abgeordnetenwatch.de/profile/wolfgang-stefinger","Wolfgang","Stefinger","m",1985,3,"CSU",NA,"MdB",NA,28,27,NA,NA,NA,54063,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/wolfgang-stefinger",NA,NA,NA,54987,NA,NA,NA,10958,"218 - München-Ost (Bundestag 2021 - 2025)",31,NA,"constituency",48.1277214,11.6055187
145899,"Bernhard Loos","https://www.abgeordnetenwatch.de/profile/bernhard-loos","Bernhard","Loos","m",1955,3,"CSU","Wirtschaftswissenschaftler","MdB",NA,25,24,NA,NA,NA,54062,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/bernhard-loos",NA,NA,NA,54986,411,"Landesliste Bayern (Bundestag 2021 - 2025)",217,10957,"217 - München-Nord (Bundestag 2021 - 2025)",25,NA,"constituency",48.19411755,11.5625815072076
32337,"Stephan Brandner","https://www.abgeordnetenwatch.de/profile/stephan-brandner","Stephan","Brandner","m",1966,9,"AfD","Rechtsanwalt und Industriekaufmann","MdB",NA,556,556,NA,NA,NA,54061,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/stephan-brandner",NA,NA,NA,54985,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",1,10934,"194 - Gera – Greiz – Altenburger Land (Bundestag 2021 - 2025)",29,NA,"constituency",NA,NA
79103,"Omid Nouripour","https://www.abgeordnetenwatch.de/profile/omid-nouripour","Omid","Nouripour","m",1975,5,"Bündnis 90/Die Grünen",NA,"MdB",NA,254,222,NA,NA,NA,54060,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/omid-nouripour",NA,NA,NA,54984,416,"Landesliste Hessen (Bundestag 2021 - 2025)",2,10923,"183 - Frankfurt am Main II (Bundestag 2021 - 2025)",29,NA,"constituency",50.1106444,8.6820917
79327,"Metin Hakverdi","https://www.abgeordnetenwatch.de/profile/metin-hakverdi","Metin","Hakverdi","m",1969,1,"SPD","Jurist","MdB",NA,42,34,NA,NA,NA,54059,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/metin-hakverdi",NA,NA,NA,54983,415,"Landesliste Hamburg (Bundestag 2021 - 2025)",6,10763,"23 - Hamburg-Bergedorf - Harburg (Bundestag 2021 - 2025)",39,NA,"constituency",53.4691624,10.0340974654947
