"id","label.x","abgeordnetenwatch_url","first_name","last_name","sex","year_of_birth","party.id","party.label","education","residence","occupation","statistic_questions","statistic_questions_answered","birth_name","field_title","party_past","id.mandat","parliament_period_label","politician_abgeordnetenwatch_url","start_date","end_date","info","electoral_data_id","electoral_data_electoral_list.id","electoral_data_electoral_list.label","electoral_data_list_position","electoral_data_constituency.id","electoral_data_constituency.label","electoral_data_constituency_result","electoral_data_constituency_result_count","electoral_data_mandate_won","latitude","longitude"
78831,"Thomas Silberhorn","https://www.abgeordnetenwatch.de/profile/thomas-silberhorn","Thomas","Silberhorn","m","1968","3","CSU","Rechtsanwalt",NA,"MdB","7","7",NA,NA,NA,53927,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/thomas-silberhorn",NA,NA,NA,54851,NA,NA,NA,10976,"236 - Bamberg (Bundestag 2021 - 2025)",37,NA,"constituency",NA,NA
175872,"Martina Englhardt-Kopf","https://www.abgeordnetenwatch.de/profile/martina-englhardt-kopf","Martina","Englhardt-Kopf","f","1981","3","CSU","Dipl.-Handelslehrerin","Schwandorf","Studiendirektorin, MdB","9","7",NA,NA,NA,53926,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/martina-englhardt-kopf",NA,NA,NA,54850,411,"Landesliste Bayern (Bundestag 2021 - 2025)",12,10974,"234 - Schwandorf (Bundestag 2021 - 2025)",35,NA,"constituency",49.3261854,12.1092708
120442,"Peter Aumer","https://www.abgeordnetenwatch.de/profile/peter-aumer","Peter","Aumer","m","1976","3","CSU","Master of Buisness Administration",NA,"MdB","14","13",NA,NA,NA,53925,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/peter-aumer",NA,NA,NA,54849,NA,NA,NA,10973,"233 - Regensburg (Bundestag 2021 - 2025)",35,NA,"constituency",NA,NA
142212,"Susanne Hierl","https://www.abgeordnetenwatch.de/profile/susanne-hierl","Susanne","Hierl","f","1973","3","CSU","Rechtsanwältin",NA,"MdB","10",NA,NA,NA,NA,53924,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/susanne-hierl",NA,NA,NA,54848,411,"Landesliste Bayern (Bundestag 2021 - 2025)",20,10972,"232 - Amberg (Bundestag 2021 - 2025)",40,NA,"constituency",NA,NA
78974,"Max Straubinger","https://www.abgeordnetenwatch.de/profile/max-straubinger","Max","Straubinger","m","1954","3","CSU","Landwirtschaftsmeister",NA,"MdB","5",NA,NA,NA,NA,53923,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/max-straubinger",NA,NA,NA,54847,NA,NA,NA,10970,"230 - Rottal-Inn (Bundestag 2021 - 2025)",35,NA,"constituency",NA,NA
79108,"Florian Oßner","https://www.abgeordnetenwatch.de/profile/florian-ossner","Florian","Oßner","m","1980","3","CSU","Diplom-Volkswirt (Uni)",NA,"Bundestagsabgeordneter","13","13",NA,NA,NA,53922,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/florian-ossner",NA,NA,NA,54846,NA,NA,NA,10968,"228 - Landshut (Bundestag 2021 - 2025)",36,NA,"constituency",NA,NA
79412,"Alexander Dobrindt","https://www.abgeordnetenwatch.de/profile/alexander-dobrindt","Alexander","Dobrindt","m","1970","3","CSU","Diplom-Soziologe",NA,"MdB, CSU-Landesgruppenchef","67","48",NA,NA,NA,53921,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/alexander-dobrindt",NA,NA,NA,54845,411,"Landesliste Bayern (Bundestag 2021 - 2025)",1,10966,"226 - Weilheim (Bundestag 2021 - 2025)",41,NA,"constituency",NA,NA
79068,"Peter Ramsauer","https://www.abgeordnetenwatch.de/profile/peter-ramsauer","Peter","Ramsauer","m","1954","3","CSU","Diplomkaufmann",NA,"MdB","17",NA,NA,NA,NA,53920,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/peter-ramsauer",NA,NA,NA,54844,NA,NA,NA,10965,"225 - Traunstein (Bundestag 2021 - 2025)",36,NA,"constituency",NA,NA
145902,"Michael Kießling","https://www.abgeordnetenwatch.de/profile/michael-kiessling","Michael","Kießling","m","1973","3","CSU","Dipl. Bauingenier (FH)",NA,"MdB","11","11",NA,NA,NA,53919,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/michael-kiessling",NA,NA,NA,54843,NA,NA,NA,10964,"224 - Starnberg - Landsberg am Lech (Bundestag 2021 - 2025)",38,NA,"constituency",NA,NA
79146,"Daniela Ludwig","https://www.abgeordnetenwatch.de/profile/daniela-ludwig","Daniela","Ludwig","f","1975","3","CSU","Diplom-Juristin Univ",NA,"MdB","54","54",NA,NA,NA,53918,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/daniela-ludwig",NA,NA,NA,54842,411,"Landesliste Bayern (Bundestag 2021 - 2025)",4,10962,"222 - Rosenheim (Bundestag 2021 - 2025)",36,NA,"constituency",NA,NA
79427,"Reinhard Brandl","https://www.abgeordnetenwatch.de/profile/reinhard-brandl","Reinhard","Brandl","m","1977","3","CSU","Dipl. Wirtschaftsingenieur",NA,"MdB","15","13",NA,NA,NA,53917,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/reinhard-brandl",NA,NA,NA,54841,NA,NA,NA,10956,"216 - Ingolstadt (Bundestag 2021 - 2025)",44,NA,"constituency",NA,NA
145898,"Katrin Staffler","https://www.abgeordnetenwatch.de/profile/katrin-staffler","Katrin","Staffler","f","1981","3","CSU","Biochemikerin M.Sc.",NA,"MdB","17","17",NA,NA,NA,53916,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/katrin-staffler",NA,NA,NA,54840,411,"Landesliste Bayern (Bundestag 2021 - 2025)",18,10955,"215 - Fürstenfeldbruck (Bundestag 2021 - 2025)",38,NA,"constituency",NA,NA
79274,"Erich Irlstorfer","https://www.abgeordnetenwatch.de/profile/erich-irlstorfer","Erich","Irlstorfer","m","1970","3","CSU","Bürokaufmann",NA,"Kaufmännischer Angestellter","10",NA,NA,NA,NA,53915,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/erich-irlstorfer",NA,NA,NA,54839,NA,NA,NA,10954,"214 - Freising (Bundestag 2021 - 2025)",36,NA,"constituency",NA,NA
79194,"Andreas Lenz","https://www.abgeordnetenwatch.de/profile/andreas-lenz","Andreas","Lenz","m","1981","3","CSU","Diplom-Betriebswirt",NA,"Mitglied des Deutschen Bundestages","22","17",NA,"Dr.",NA,53914,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/andreas-lenz",NA,NA,NA,54838,NA,NA,NA,10953,"213 - Erding - Ebersberg (Bundestag 2021 - 2025)",42,NA,"constituency",NA,NA
79134,"Stephan Mayer","https://www.abgeordnetenwatch.de/profile/stephan-mayer","Stephan","Mayer","m","1973","3","CSU","Rechtsanwalt",NA,"MdB","23","23",NA,NA,NA,53913,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/stephan-mayer",NA,NA,NA,54837,NA,NA,NA,10952,"212 - Altötting (Bundestag 2021 - 2025)",43,NA,"constituency",NA,NA
78864,"Thomas Hitschler","https://www.abgeordnetenwatch.de/profile/thomas-hitschler","Thomas","Hitschler","m","1982","1","SPD","Politikwissenschaftler",NA,"MdB","21","21",NA,NA,NA,53912,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/thomas-hitschler",NA,NA,NA,54836,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",1,10951,"211 - Südpfalz (Bundestag 2021 - 2025)",28,NA,"constituency",NA,NA
79481,"Angelika Glöckner","https://www.abgeordnetenwatch.de/profile/angelika-gloeckner","Angelika","Glöckner","f","1962","1","SPD","Verwaltungsfachwirtin",NA,"MdB","19","19",NA,NA,NA,53911,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/angelika-gloeckner",NA,NA,NA,54835,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",8,10950,"210 - Pirmasens (Bundestag 2021 - 2025)",30,NA,"constituency",NA,NA
175471,"Matthias Mieves","https://www.abgeordnetenwatch.de/profile/matthias-mieves","Matthias","Mieves","m","1985","1","SPD","Diplom-Kaufmann","Kaiserslautern","Head of Innovation Program & Investment Management bei der Deutschen Telekom","65","65",NA,NA,NA,53910,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/matthias-mieves",NA,NA,NA,54834,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",9,10949,"209 - Kaiserslautern (Bundestag 2021 - 2025)",33,NA,"constituency",49.4432174,7.7689951
78797,"Johannes Steiniger","https://www.abgeordnetenwatch.de/profile/johannes-steiniger","Johannes","Steiniger","m","1987","2","CDU","Gymnasiallehrer","Bad Dürkheim","Bundestagsabgeordneter","14","14",NA,NA,NA,53909,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/johannes-steiniger",NA,NA,NA,54833,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",8,10948,"208 - Neustadt - Speyer (Bundestag 2021 - 2025)",30,NA,"constituency",49.4632944,8.1705063
175412,"Christian Schreider","https://www.abgeordnetenwatch.de/profile/christian-schreider","Christian","Schreider","m","1971","1","SPD","Jurist","Ludwigshafen am Rhein","Justitiar","14","14",NA,NA,NA,53908,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/christian-schreider",NA,NA,NA,54832,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",13,10947,"207 - Ludwigshafen/Frankenthal (Bundestag 2021 - 2025)",32,NA,"constituency",49.4704113,8.4381568
78847,"Jan Metzler","https://www.abgeordnetenwatch.de/profile/jan-metzler","Jan","Metzler","m","1981","2","CDU","Dipl. Betriebswirt (FH), MA International Management",NA,"MdB","5",NA,NA,NA,NA,53907,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/jan-metzler",NA,NA,NA,54831,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",6,10946,"206 - Worms (Bundestag 2021 - 2025)",32,NA,"constituency",NA,NA
175416,"Daniel Baldy","https://www.abgeordnetenwatch.de/profile/daniel-baldy","Daniel","Baldy","m","1994","1","SPD","Lehramtsstudium Geschichte, Katholische Religion & Sozialkunde","Münster-Sarmsheim","Lehrer","47","47",NA,NA,NA,53906,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/daniel-baldy",NA,NA,NA,54830,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",5,10945,"205 - Mainz (Bundestag 2021 - 2025)",24,NA,"constituency",49.9433503,7.8928797
110102,"Tanja Machalet","https://www.abgeordnetenwatch.de/profile/tanja-machalet","Tanja","Machalet","f","1974","1","SPD","Dipl. Volkswirtin","Meudt","Angestellte im öffentlichen Dienst","40","39","Breuer","Dr.",NA,53905,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/tanja-machalet",NA,NA,NA,54829,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",2,10944,"204 - Montabaur (Bundestag 2021 - 2025)",31,NA,"constituency",50.4941653,7.8970717
175512,"Verena Hubertz","https://www.abgeordnetenwatch.de/profile/verena-hubertz","Verena","Hubertz","f","1987","1","SPD","Studium der Betriebswirtschaftlehre","Konz","Gründerin & Unternehmerin","42","42",NA,NA,NA,53904,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/verena-hubertz",NA,NA,NA,54828,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",6,10943,"203 - Trier (Bundestag 2021 - 2025)",33,NA,"constituency",49.6984949,6.5736454
78836,"Patrick Schnieder","https://www.abgeordnetenwatch.de/profile/patrick-schnieder","Patrick","Schnieder","m","1968","2","CDU","Jurist",NA,"MdB","14","14",NA,NA,NA,53903,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/patrick-schnieder",NA,NA,NA,54827,NA,NA,NA,10942,"202 - Bitburg (Bundestag 2021 - 2025)",37.7,NA,"constituency",NA,NA
146835,"Joe Weingarten","https://www.abgeordnetenwatch.de/profile/joe-weingarten","Joe","Weingarten","m","1962","1","SPD","Diplom-Verwaltungswissenschaftler, Ministerialdirigent","Alsenz","Mitglied des Deutschen Bundestages","69","69",NA,"Dr.",NA,53902,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/joe-weingarten",NA,NA,NA,54826,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",14,10941,"201 - Kreuznach (Bundestag 2021 - 2025)",33,NA,"constituency",49.7242877,7.8154248
175870,"Marlon Bröhr","https://www.abgeordnetenwatch.de/profile/marlon-broehr","Marlon","Bröhr","m","1974","2","CDU","Zahnarzt","Kastellaun","Landrat des Rhein-Hunsrück-Kreises","7","1","Marlon Bröhr","Dr.",NA,53901,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/marlon-broehr",NA,NA,NA,54825,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",14,10940,"200 - Mosel/Rhein-Hunsrück (Bundestag 2021 - 2025)",34.3,NA,"constituency",50.0713361,7.4422325
145890,"Josef Oster","https://www.abgeordnetenwatch.de/profile/josef-oster","Josef","Oster","m","1971","2","CDU","Diplom-Verwaltungswirt (FH)","Koblenz","Bundestagsabgeordneter","24","23",NA,NA,NA,53900,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/josef-oster",NA,NA,NA,54824,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",12,10939,"199 - Koblenz (Bundestag 2021 - 2025)",31.7,NA,"constituency",50.3533278,7.5943951
79317,"Mechthild Heil","https://www.abgeordnetenwatch.de/profile/mechthild-heil","Mechthild","Heil","f","1961","2","CDU","Dipl. Ingenieurin",NA,"MdB","8",NA,NA,NA,NA,53899,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/mechthild-heil",NA,NA,NA,54823,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",5,10938,"198 - Ahrweiler (Bundestag 2021 - 2025)",34.3,NA,"constituency",NA,NA
79044,"Erwin Rüddel","https://www.abgeordnetenwatch.de/profile/erwin-rueddel","Erwin","Rüddel","m","1955","2","CDU","Dipl.-Betriebswirt",NA,"MdB","61","61",NA,NA,NA,53898,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/erwin-rueddel",NA,NA,NA,54822,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",7,10937,"197 - Neuwied (Bundestag 2021 - 2025)",31,NA,"constituency",NA,NA
170287,"Frank Ullrich","https://www.abgeordnetenwatch.de/profile/frank-ullrich","Frank","Ullrich","m","1958","1","SPD","Diplomsportlehrer / Trainer ","Suhl","Dipl. Sportlehrer/ Trainer/ Pensionär","19","19",NA,NA,NA,53897,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/frank-ullrich",NA,NA,NA,54821,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",3,10936,"196 - Suhl - Schmalkalden-Meiningen - Hildburghausen – Sonneberg (Bundestag 2021 - 2025)",33.6,NA,"constituency",50.6086518,10.6926437
121837,"Michael Kaufmann","https://www.abgeordnetenwatch.de/profile/michael-kaufmann","Michael","Kaufmann","m","1964","9","AfD","Ingenieur","Rudolstadt","Professor für Mess-, Steuerungs- und Regelungstechnik","8","2",NA,"Prof. Dr.",NA,53896,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/michael-kaufmann",NA,NA,NA,54820,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",3,10935,"195 - Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis (Bundestag 2021 - 2025)",29.3,NA,"constituency",50.7206063,11.3401985
79014,"Carsten Schneider","https://www.abgeordnetenwatch.de/profile/carsten-schneider","Carsten","Schneider","m","1976","1","SPD","Bankkaufmann",NA,"MdB, Parlamentsgeschäftsführer im Bundestag","38","15",NA,NA,NA,53895,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/carsten-schneider",NA,NA,NA,54819,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",1,10933,"193 - Erfurt - Weimar - Weimarer Land II (Bundestag 2021 - 2025)",24.4,NA,"constituency",NA,NA
150299,"Marcus Bühl","https://www.abgeordnetenwatch.de/profile/marcus-buehl","Marcus","Bühl","m","1977","9","AfD","Dipl. Informatiker",NA,"MdB, selbstständig im Bereich Neue Medien","9","9",NA,NA,NA,53894,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/marcus-buehl",NA,NA,NA,54818,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",5,10932,"192 - Gotha - Ilm-Kreis (Bundestag 2021 - 2025)",26.5,NA,"constituency",NA,NA
175435,"Holger Becker","https://www.abgeordnetenwatch.de/profile/holger-becker","Holger","Becker","m","1964","1","SPD","Promovierter Physiker","Jena","Wissenschaftlicher Leiter","23","22",NA,"Dr.",NA,53893,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/holger-becker",NA,NA,NA,54817,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",5,10931,"191 - Jena – Sömmerda – Weimarer Land I (Bundestag 2021 - 2025)",20.1,NA,"constituency",50.9281717,11.5879359
145784,"Klaus Stöber","https://www.abgeordnetenwatch.de/profile/klaus-stoeber","Klaus","Stöber","m","1961","9","AfD","Dipl. Ökonom","Wutha-Farrnoda","Selbstständiger Steuerberater","12","9",NA,NA,NA,53892,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/klaus-stoeber",NA,NA,NA,54816,NA,NA,NA,10930,"190 - Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis (Bundestag 2021 - 2025)",24.8,NA,"constituency",NA,NA
79344,"Manfred Grund","https://www.abgeordnetenwatch.de/profile/manfred-grund","Manfred","Grund","m","1955","2","CDU","Dipl. Elektroingenieur","Heilbad Heiligenstadt","MdB","8","7",NA,NA,NA,53891,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/manfred-grund",NA,NA,NA,54815,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",4,10929,"189 - Eichsfeld – Nordhausen – Kyffhäuserkreis (Bundestag 2021 - 2025)",26.6,NA,"constituency",51.3756186,10.138224
79135,"Michael Meister","https://www.abgeordnetenwatch.de/profile/michael-meister","Michael","Meister","m","1961","2","CDU","Diplom-Mathematiker",NA,"MdB","4",NA,NA,"Dr.",NA,53890,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/michael-meister",NA,NA,NA,54814,416,"Landesliste Hessen (Bundestag 2021 - 2025)",3,10928,"188 - Bergstraße (Bundestag 2021 - 2025)",30.5,NA,"constituency",NA,NA
78792,"Jens Zimmermann","https://www.abgeordnetenwatch.de/profile/jens-zimmermann","Jens","Zimmermann","m","1981","1","SPD","Diplom-Kaufmann",NA,"MdB","25","25",NA,NA,NA,53889,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/jens-zimmermann",NA,NA,NA,54813,416,"Landesliste Hessen (Bundestag 2021 - 2025)",7,10927,"187 - Odenwald (Bundestag 2021 - 2025)",32.3,NA,"constituency",NA,NA
175393,"Andreas Larem","https://www.abgeordnetenwatch.de/profile/andreas-larem","Andreas","Larem","m","1964","1","SPD","Groß- und Außenhandelskaufmann","Messel","Mitglied des Deutschen Bundestages","26","26",NA,NA,NA,53888,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/andreas-larem",NA,NA,NA,54812,416,"Landesliste Hessen (Bundestag 2021 - 2025)",15,10926,"186 - Darmstadt (Bundestag 2021 - 2025)",27.4,NA,"constituency",49.9369643,8.7449232
145888,"Björn Simon","https://www.abgeordnetenwatch.de/profile/bjoern-simon","Björn","Simon","m","1981","2","CDU",NA,NA,"MdB","29","29",NA,NA,NA,53887,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/bjoern-simon",NA,NA,NA,54811,416,"Landesliste Hessen (Bundestag 2021 - 2025)",17,10925,"185 - Offenbach (Bundestag 2021 - 2025)",27.8,NA,"constituency",NA,NA
175472,"Melanie Wegling","https://www.abgeordnetenwatch.de/profile/melanie-wegling","Melanie","Wegling","f","1990","1","SPD","Politikwissenschaftlerin | M.A. Modern East Asian Studies","Ginsheim-Gustavsburg","Internationale Vertriebsmanagerin","17","17",NA,NA,NA,53886,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/melanie-wegling",NA,NA,NA,54810,NA,NA,NA,10924,"184 - Groß-Gerau (Bundestag 2021 - 2025)",33.5,NA,"constituency",49.9845346,8.3254964
175403,"Armand Zorn","https://www.abgeordnetenwatch.de/profile/armand-zorn","Armand","Zorn","m","1988","1","SPD","Politologe, Ökonom und Wirtschaftsjurist","Frankfurt am Main","Projektleiter & Berater für Digitale Transformation","59","56",NA,NA,NA,53885,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/armand-zorn",NA,NA,NA,54809,416,"Landesliste Hessen (Bundestag 2021 - 2025)",23,10922,"182 - Frankfurt am Main I (Bundestag 2021 - 2025)",29,NA,"constituency",50.1106444,8.6820917
145885,"Norbert Maria Altenkamp","https://www.abgeordnetenwatch.de/profile/norbert-maria-altenkamp","Norbert Maria","Altenkamp","m","1972","2","CDU","Diplom Volkswirt",NA,"MdB","15","6",NA,NA,NA,53884,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/norbert-maria-altenkamp",NA,NA,NA,54808,416,"Landesliste Hessen (Bundestag 2021 - 2025)",16,10921,"181 - Main-Taunus (Bundestag 2021 - 2025)",33,NA,"constituency",NA,NA
175441,"Lennard Oehl","https://www.abgeordnetenwatch.de/profile/lennard-oehl","Lennard","Oehl","m","1993","1","SPD","VWL Master","Nidderau","Analyst für Anleihen und Zertifikate","23","23",NA,NA,NA,53883,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/lennard-oehl",NA,NA,NA,54807,NA,NA,NA,10920,"180 - Hanau (Bundestag 2021 - 2025)",31,NA,"constituency",50.2290263,8.8762327
145884,"Ingmar Jung","https://www.abgeordnetenwatch.de/profile/ingmar-jung","Ingmar","Jung","m","1978","2","CDU","Volljurist","Wiesbaden","Hessischer Minister für Landwirtschaft und Umwelt, Weinbau, Forsten, Jagd und Heimat","9","9",NA,NA,NA,53882,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/ingmar-jung",NA,"2024-01-25","Ingmar Jung ist am 25.01.2024 ausgeschieden, nachgerückt ist Astrid Mannes am 26.01.2024.",54806,416,"Landesliste Hessen (Bundestag 2021 - 2025)",12,10919,"179 - Wiesbaden (Bundestag 2021 - 2025)",26,NA,"constituency",50.0820384,8.2416556
78914,"Klaus-Peter Willsch","https://www.abgeordnetenwatch.de/profile/klaus-peter-willsch","Klaus-Peter","Willsch","m","1961","2","CDU","Dipl. Volkswirt",NA,"MdB","22","22",NA,NA,NA,53881,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/klaus-peter-willsch",NA,NA,NA,54805,416,"Landesliste Hessen (Bundestag 2021 - 2025)",9,10918,"178 - Rheingau-Taunus - Limburg (Bundestag 2021 - 2025)",30,NA,"constituency",NA,NA
146824,"Natalie Pawlik","https://www.abgeordnetenwatch.de/profile/natalie-pawlik","Natalie","Pawlik","f","1992","1","SPD","Geschichts- und Kulturwissenschaften B.A.",NA,"Wissenschaftliche Mitarbeiterin (MdEP) und Studentin","14","13",NA,NA,NA,53880,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/natalie-pawlik",NA,NA,NA,54804,416,"Landesliste Hessen (Bundestag 2021 - 2025)",6,10917,"177 - Wetterau I (Bundestag 2021 - 2025)",29,NA,"constituency",NA,NA
79237,"Markus Koob","https://www.abgeordnetenwatch.de/profile/markus-koob","Markus","Koob","m","1977","2","CDU","Studium der Politikwissenschaften",NA,"MdB","7","5",NA,NA,NA,53879,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/markus-koob",NA,NA,NA,54803,416,"Landesliste Hessen (Bundestag 2021 - 2025)",10,10916,"176 - Hochtaunus (Bundestag 2021 - 2025)",31,NA,"constituency",NA,NA
