"id","label.x","abgeordnetenwatch_url","first_name","last_name","sex","year_of_birth","party.id","party.label","education","residence","occupation","statistic_questions","statistic_questions_answered","field_title","party_past","birth_name","id.mandat","parliament_period_label","politician_abgeordnetenwatch_url","start_date","end_date","info","electoral_data_id","electoral_data_electoral_list.id","electoral_data_electoral_list.label","electoral_data_list_position","electoral_data_constituency.id","electoral_data_constituency.label","electoral_data_constituency_result","electoral_data_constituency_result_count","electoral_data_mandate_won","latitude","longitude"
78849,"Nicole Maisch","https://www.abgeordnetenwatch.de/profile/nicole-maisch","Nicole","Maisch","f",1981,5,"Bündnis 90/Die Grünen","Politikwissenschaftlerin",NA,NA,NA,NA,NA,NA,NA,44255,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/nicole-maisch",NA,NA,NA,44255,61,"Landesliste Hessen (Bundestag 2009-2013)",3,1648,"169 - Kassel (Bundestag 2009-2013)",12.3,NA,NA,51.3154546,9.4924096
78823,"Hans-Christian Ströbele","https://www.abgeordnetenwatch.de/profile/hans-christian-stroebele","Hans-Christian","Ströbele","m",1939,5,"Bündnis 90/Die Grünen","Rechtsanwalt",NA,NA,NA,NA,NA,NA,NA,44252,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/hans-christian-stroebele",NA,NA,NA,44252,58,"Landesliste Berlin (Bundestag 2009-2013)",5,1531,"84 - Berlin-Friedrichshain - Kreuzberg - Prenzlauer Berg Ost (Bundestag 2009-2013)",46.8,NA,NA,NA,NA
66924,"Olaf Scholz","https://www.abgeordnetenwatch.de/profile/olaf-scholz","Olaf","Scholz","m",1958,1,"SPD","Rechtsanwalt","Potsdam","Bundeskanzler der Bundesrepublik Deutschland, MdB",461,NA,NA,NA,NA,44248,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/olaf-scholz",NA,NA,NA,44248,NA,NA,1,270,"20 - Hamburg Altona (Bundestag 2009-2013)",36.1,NA,NA,52.4009309,13.0591397
145894,"Axel Eduard Fischer","https://www.abgeordnetenwatch.de/profile/axel-eduard-fischer","Axel Eduard","Fischer","m",1966,2,"CDU",NA,NA,"MdB",23,NA,NA,NA,NA,43871,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/axel-eduard-fischer",NA,NA,NA,43871,56,"Landesliste Baden-Württemberg (Bundestag 2009-2013)",6,1646,"272 - Karlsruhe-Land (Bundestag 2009-2013)",45.2,NA,NA,49.0100569,8.62515038232365
145883,"Bernd Siebert","https://www.abgeordnetenwatch.de/profile/bernd-siebert","Bernd","Siebert","m",1949,2,"CDU","Kauffmann",NA,"MdB",6,4,NA,NA,NA,43858,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/bernd-siebert","2010-09-03",NA,NA,43858,61,"Landesliste Hessen (Bundestag 2009-2013)",4,1753,"171 - Schwalm-Eder (Bundestag 2009-2013)",33.6,NA,NA,51.0152951,9.0507075232022
137828,"Katrin Werner","https://www.abgeordnetenwatch.de/profile/katrin-werner","Katrin","Werner","f",1973,8,"DIE LINKE","Kauffrau im Einzelhandel",NA,"MdB",12,12,NA,NA,NA,43580,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/katrin-werner",NA,NA,NA,43580,65,"Landesliste Rheinland-Pfalz (Bundestag 2009-2013)",3,1777,"204 - Trier (Bundestag 2009-2013)",8.6,NA,NA,49.7596208,6.6441878
174976,"Bernhard Brinkmann","https://www.abgeordnetenwatch.de/profile/bernhard-brinkmann","Bernhard","Brinkmann","m",1952,1,"SPD"," Versicherungskaufmann, Hauptmann der Reserve","Schellerten",NA,NA,NA,NA,NA,NA,43253,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/bernhard-brinkmann",NA,NA,NA,43253,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",22,274,"49 - Hildesheim (Bundestag 2009-2013)",39,NA,NA,52.1846299,10.1024796
120779,"Yvonne Ploetz","https://www.abgeordnetenwatch.de/profile/yvonne-ploetz","Yvonne","Ploetz","f",1984,8,"DIE LINKE","Studium der Politikwissenschaft, Kunstgeschichte und Soziologie",NA,NA,NA,NA,NA,NA,NA,41183,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/yvonne-ploetz","2010-02-01",NA,NA,41183,66,"Landesliste Saarland (Bundestag 2009-2013)",3,NA,NA,NA,NA,"list",NA,NA
120777,"Raju Sharma","https://www.abgeordnetenwatch.de/profile/raju-sharma","Raju","Sharma","m",1964,8,"DIE LINKE","Jurist",NA,NA,NA,NA,NA,NA,NA,41182,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/raju-sharma",NA,NA,NA,41182,69,"Landesliste Schleswig-Holstein (Bundestag 2009-2013)",2,1649,"5 - Kiel (Bundestag 2009-2013)",NA,NA,NA,54.3227085,10.135555
120776,"Lars Lindemann","https://www.abgeordnetenwatch.de/profile/lars-lindemann","Lars","Lindemann","m",1971,4,"FDP","Rechtsanwalt","Kleinmalchow","MdB",10,1,NA,NA,NA,41181,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/lars-lindemann",NA,NA,NA,41181,58,"Landesliste Berlin (Bundestag 2009-2013)",2,1530,"81 - Berlin-Charlottenburg - Wilmersdorf (Bundestag 2009-2013)",NA,NA,NA,52.5078558,13.2639518
120775,"Ingrid Remmers","https://www.abgeordnetenwatch.de/profile/ingrid-remmers","Ingrid","Remmers","f",1965,8,"DIE LINKE","Diplom-Sozialwisschenschaftlerin",NA,"MdB",4,3,NA,NA,NA,41179,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/ingrid-remmers",NA,NA,NA,41179,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",9,NA,NA,NA,NA,NA,NA,NA
120774,"Arfst Wagner","https://www.abgeordnetenwatch.de/profile/arfst-wagner","Arfst","Wagner","m",1954,5,"Bündnis 90/Die Grünen","Lehrer, Bewegungstherapeut, Schriftsteller",NA,"Landesvorsitzender von Bündnis90/Die Grünen",NA,NA,NA,NA,NA,41178,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/arfst-wagner","2012-06-18",NA,NA,41178,69,"Landesliste Schleswig-Holstein (Bundestag 2009-2013)",38,NA,NA,NA,NA,"list",NA,NA
120712,"Viola von Cramon-Taubadel","https://www.abgeordnetenwatch.de/profile/viola-von-cramon-taubadel","Viola","von Cramon-Taubadel","f",NA,5,"Bündnis 90/Die Grünen","Dipl. Agr. Ing.",NA,"MdEP",8,NA,NA,NA,NA,41175,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/viola-von-cramon-taubadel",NA,NA,NA,41175,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",7,1610,"53 - Goslar - Northeim - Osterode (Bundestag 2009-2013)",6.3,NA,NA,51.77262715,9.93724700998421
120676,"Ullrich Meßmer","https://www.abgeordnetenwatch.de/profile/ullrich-messmer","Ullrich","Meßmer","m",1954,1,"SPD","Mess-und Regelmechaniker, Gewerkschaftssekretär der IG Metall Nordhessen, MdB",NA,NA,NA,NA,NA,NA,NA,41174,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/ullrich-messmer",NA,NA,NA,41174,61,"Landesliste Hessen (Bundestag 2009-2013)",5,1786,"168 - Waldeck (Bundestag 2009-2013)",37.8,NA,NA,51.2425113,9.0381211
120671,"Torsten Staffeldt","https://www.abgeordnetenwatch.de/profile/torsten-staffeldt","Torsten","Staffeldt","m",NA,4,"FDP","Maschinenbauingenieur",NA,NA,NA,NA,NA,NA,NA,41173,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/torsten-staffeldt",NA,NA,NA,41173,60,"Landesliste Bremen (Bundestag 2009-2013)",1,1553,"55 - Bremen I (Bundestag 2009-2013)",7.4,NA,NA,53.0816776,8.87746318623197
120614,"Stefanie Vogelsang","https://www.abgeordnetenwatch.de/profile/stefanie-vogelsang","Stefanie","Vogelsang","f",1966,2,"CDU","Bezirksstadträtin a. D.",NA,"MdB",NA,NA,NA,NA,NA,41171,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/stefanie-vogelsang",NA,NA,NA,41171,58,"Landesliste Berlin (Bundestag 2009-2013)",3,263,"83 - Berlin-Neukölln (Bundestag 2009-2013)",30.8,NA,NA,52.4454318,13.443459827373
120578,"Serkan Tören","https://www.abgeordnetenwatch.de/profile/serkan-toeren","Serkan","Tören","m",1972,4,"FDP","Rechtsanwalt",NA,NA,NA,NA,NA,NA,NA,41169,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/serkan-toeren",NA,NA,NA,41169,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",8,288,"31 - Stade I - Rotenburg II (Bundestag 2009-2013)",7.1,NA,NA,53.4227648,9.32676279178058
120572,"Sebastian Körber","https://www.abgeordnetenwatch.de/profile/sebastian-koerber","Sebastian","Körber","m",1980,4,"FDP",NA,NA,NA,17,16,NA,NA,NA,41166,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/sebastian-koerber",NA,NA,NA,41166,57,"Landesliste Bayern (Bundestag 2009-2013)",9,1526,"236 - Bamberg (Bundestag 2009-2013)",10.7,NA,NA,49.8916044,10.8868478
120560,"Sabine Stüber","https://www.abgeordnetenwatch.de/profile/sabine-stueber","Sabine","Stüber","f",1953,8,"DIE LINKE","Dipl.-Ing.",NA,NA,NA,NA,NA,NA,NA,41165,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/sabine-stueber",NA,NA,NA,41165,59,"Landesliste Brandenburg (Bundestag 2009-2013)",9,1779,"58 - Uckermark - Barnim I (Bundestag 2009-2013)",32,NA,NA,53.16850625,13.8358573070313
120502,"Reiner Deutschmann","https://www.abgeordnetenwatch.de/profile/reiner-deutschmann","Reiner","Deutschmann","m",1953,4,"FDP","selbstständig",NA,NA,NA,NA,NA,NA,NA,41161,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/reiner-deutschmann",NA,NA,NA,41161,67,"Landesliste Sachsen (Bundestag 2009-2013)",4,1527,"157 - Bautzen I (Bundestag 2009-2013)",11.7,NA,NA,51.2816716,14.2125062882082
120486,"Rainer Erdel","https://www.abgeordnetenwatch.de/profile/rainer-erdel","Rainer","Erdel","m",1955,4,"FDP","Landwirtschaftsmeister",NA,NA,NA,NA,NA,NA,NA,41160,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/rainer-erdel",NA,NA,NA,41160,57,"Landesliste Bayern (Bundestag 2009-2013)",14,259,"241 - Ansbach (Bundestag 2009-2013)",10.2,NA,NA,49.3028611,10.5722288
120442,"Peter Aumer","https://www.abgeordnetenwatch.de/profile/peter-aumer","Peter","Aumer","m",1976,3,"CSU","Master of Buisness Administration",NA,"MdB",8,7,NA,NA,NA,41158,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/peter-aumer",NA,NA,NA,41158,57,"Landesliste Bayern (Bundestag 2009-2013)",4,1733,"233 - Regensburg (Bundestag 2009-2013)",44.8,NA,NA,49.0195333,12.0974869
120429,"Oliver Luksic","https://www.abgeordnetenwatch.de/profile/oliver-luksic","Oliver","Luksic","m",1979,4,"FDP",NA,NA,"MdB",31,30,NA,NA,NA,41156,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/oliver-luksic",NA,NA,NA,41156,66,"Landesliste Saarland (Bundestag 2009-2013)",1,1751,"298 - Sankt Wendel (Bundestag 2009-2013)",6.8,NA,NA,49.4669906,7.1696192
120407,"Nicole Bracht-Bendt","https://www.abgeordnetenwatch.de/profile/nicole-bracht-bendt","Nicole","Bracht-Bendt","f",1959,4,"FDP","Tischlergesellin",NA,"MdB",NA,NA,NA,NA,NA,41155,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/nicole-bracht-bendt",NA,NA,NA,41155,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",6,1629,"37 - Harburg (Bundestag 2009-2013)",10.8,NA,NA,48.7856056,10.692743
120284,"Manuel Höferlin","https://www.abgeordnetenwatch.de/profile/manuel-hoeferlin","Manuel","Höferlin","m",1973,4,"FDP","Rechtswissenschaftler",NA,"MdB",14,NA,NA,NA,NA,41147,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/manuel-hoeferlin",NA,NA,NA,41147,65,"Landesliste Rheinland-Pfalz (Bundestag 2009-2013)",5,1796,"207 - Worms (Bundestag 2009-2013)",9.7,NA,NA,49.6302618,8.3620898
120217,"Kathrin Senger-Schäfer","https://www.abgeordnetenwatch.de/profile/kathrin-senger-schaefer","Kathrin","Senger-Schäfer","f",1962,8,"DIE LINKE","Abgeschlossenes Magister-Studium Germanistik und politische Wissenschaften",NA,NA,NA,NA,NA,NA,NA,41141,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/kathrin-senger-schaefer",NA,NA,NA,41141,65,"Landesliste Rheinland-Pfalz (Bundestag 2009-2013)",2,1672,"208 - Ludwigshafen/Frankenthal (Bundestag 2009-2013)",8.6,NA,NA,49.4968983,8.35847848010942
120169,"Judith Skudelny","https://www.abgeordnetenwatch.de/profile/judith-skudelny","Judith","Skudelny","f",1975,4,"FDP",NA,NA,"MdB, Rechtsanwältin",34,33,NA,NA,NA,41139,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/judith-skudelny",NA,NA,NA,41139,56,"Landesliste Baden-Württemberg (Bundestag 2009-2013)",12,1707,"262 - Nürtingen (Bundestag 2009-2013)",11.7,NA,NA,48.6265854,9.3365463
120155,"Johannes Vogel","https://www.abgeordnetenwatch.de/profile/johannes-vogel","Johannes","Vogel","m",1982,4,"FDP","Politikwissenschaftler",NA,"MdB",54,42,NA,NA,NA,41137,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/johannes-vogel",NA,NA,NA,41137,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",16,1717,"150 - Olpe - Märkischer Kreis I (Bundestag 2009-2013)",10.4,NA,NA,51.1102753,7.86925964260259
120149,"Johanna Voß","https://www.abgeordnetenwatch.de/profile/johanna-voss","Johanna","Voß","f",NA,8,"DIE LINKE",NA,NA,NA,NA,NA,NA,NA,NA,41136,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/johanna-voss","2010-11-01",NA,NA,41136,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",7,1670,"38 - Lüchow-Dannenberg - Lüneburg (Bundestag 2009-2013)",9.2,NA,"list",53.1158528,11.0110811355926
120145,"Jörg von Polheim","https://www.abgeordnetenwatch.de/profile/joerg-von-polheim","Jörg","von Polheim","m",1959,4,"FDP",NA,NA,"Selbstständiger Bäckermeister",3,NA,NA,NA,NA,41135,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/joerg-von-polheim","2012-01-01",NA,NA,41135,NA,NA,NA,1709,"100 - Oberbergischer Kreis (Bundestag 2009-2013)",8.8,NA,NA,51.03461315,7.52435320757235
120130,"Joachim Spatz","https://www.abgeordnetenwatch.de/profile/joachim-spatz","Joachim","Spatz","m",1964,4,"FDP","Diplom-Mathematiker",NA,NA,NA,NA,NA,NA,NA,41134,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/joachim-spatz",NA,NA,NA,41134,57,"Landesliste Bayern (Bundestag 2009-2013)",8,1798,"251 - Würzburg (Bundestag 2009-2013)",10.2,NA,NA,49.79245,9.932966
120125,"Jimmy Schulz","https://www.abgeordnetenwatch.de/profile/jimmy-schulz","Jimmy","Schulz","m",1968,4,"FDP",NA,NA,"MdB",NA,NA,NA,NA,NA,41133,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/jimmy-schulz",NA,NA,NA,41133,57,"Landesliste Bayern (Bundestag 2009-2013)",10,1691,"222 - München-Land (Bundestag 2009-2013)",13.4,NA,NA,48.10755665,11.4313523938971
120098,"Ingo Egloff","https://www.abgeordnetenwatch.de/profile/ingo-egloff","Ingo","Egloff","m",1956,1,"SPD","Jurist",NA,"MdHB",NA,NA,NA,NA,NA,41129,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/ingo-egloff","2011-03-10",NA,NA,41129,19,"Landesliste Hamburg (Bundestag 2009-2013)",3,876,"23 - Hamburg Wandsbek (Bundestag 2009-2013)",34.8,NA,"list",53.6178179,10.1273196495126
120082,"Holger Krestel","https://www.abgeordnetenwatch.de/profile/holger-krestel","Holger","Krestel","m",1955,4,"FDP","Dipl. Verwaltungswirt, Dipl. Politologe",NA,"MdL",NA,NA,NA,NA,NA,41126,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/holger-krestel","2010-05-20",NA,NA,41126,58,"Landesliste Berlin (Bundestag 2009-2013)",4,1539,"82 - Berlin-Tempelhof - Schöneberg (Bundestag 2009-2013)",7.9,NA,"list",52.4404422,13.3882887235007
120077,"Hermann Ott","https://www.abgeordnetenwatch.de/profile/hermann-ott","Hermann","Ott","m",1961,5,"Bündnis 90/Die Grünen","Dr. jur. Rechtswissenschaft",NA,NA,NA,NA,NA,NA,NA,41125,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/hermann-ott",NA,NA,NA,41125,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",12,458,"103 - Wuppertal I (Bundestag 2009-2013)",9.3,NA,NA,51.2552497,7.143767
120041,"Heidrun Dittrich","https://www.abgeordnetenwatch.de/profile/heidrun-dittrich","Heidrun","Dittrich","f",1958,8,"DIE LINKE","Diplom-Sozialwissenschaftlerin",NA,NA,NA,NA,NA,NA,NA,41123,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/heidrun-dittrich",NA,NA,NA,41123,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",3,1765,"43 - Stadt Hannover II (Bundestag 2009-2013)",9.28,NA,NA,52.3430993,9.7252425
120024,"Hans-Werner Ehrenberg","https://www.abgeordnetenwatch.de/profile/hans-werner-ehrenberg","Hans-Werner","Ehrenberg","m",1952,4,"FDP","Lehramt",NA,"Gymnasiallehrer",NA,NA,NA,NA,NA,41122,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/hans-werner-ehrenberg","2012-07-10",NA,NA,41122,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",23,1639,"148 - Hochsauerlandkreis (Bundestag 2009-2013)",NA,NA,"list",51.32082645,8.26849203814907
120001,"Hagen Reinhold","https://www.abgeordnetenwatch.de/profile/hagen-reinhold","Hagen","Reinhold","m",1978,4,"FDP","Meister im Maurer- und Betonbauerhandwerk",NA,"MdB",7,4,NA,NA,NA,41120,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/hagen-reinhold","2013-01-11",NA,NA,41120,62,"Landesliste Mecklenburg-Vorpommern (Bundestag 2009-2013)",2,1742,"14 - Rostock (Bundestag 2009-2013)",6.6,NA,"list",54.0886707,12.1400211
119928,"Florian Bernschneider","https://www.abgeordnetenwatch.de/profile/florian-bernschneider","Florian","Bernschneider","m",1986,4,"FDP","Betriebswirt",NA,NA,NA,NA,NA,NA,NA,41117,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/florian-bernschneider",NA,NA,NA,41117,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",7,1552,"51 - Braunschweig (Bundestag 2009-2013)",5.4,NA,NA,52.2646577,10.5236066
119881,"Stefan Ruppert","https://www.abgeordnetenwatch.de/profile/stefan-ruppert","Stefan","Ruppert","m",1971,4,"FDP","Jurist",NA,"MdB",6,4,NA,NA,NA,41115,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/stefan-ruppert",NA,NA,NA,41115,61,"Landesliste Hessen (Bundestag 2009-2013)",6,1640,"176 - Hochtaunus (Bundestag 2009-2013)",11.7,NA,NA,50.3835392,8.40747326924228
119880,"Peter Röhlinger","https://www.abgeordnetenwatch.de/profile/peter-roehlinger","Peter","Röhlinger","m",1939,4,"FDP","Veterinärmediziner i. R.",NA,"MdB",NA,NA,NA,NA,NA,41114,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/peter-roehlinger",NA,NA,NA,41114,70,"Landesliste Thüringen (Bundestag 2009-2013)",2,742,"194 - Gera - Jena - Saale-Holzland-Kreis (Bundestag 2009-2013)",9.7,NA,NA,50.91716795,11.730814543653
119876,"Michael Paul","https://www.abgeordnetenwatch.de/profile/michael-paul","Michael","Paul","m",1964,2,"CDU","Ministerialbeamter",NA,"MdB",NA,NA,NA,NA,NA,41113,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/michael-paul",NA,NA,NA,41113,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",55,1653,"95 - Köln II (Bundestag 2009-2013)",34.9,NA,NA,50.90650715,6.93609454436224
119873,"Martin Lindner","https://www.abgeordnetenwatch.de/profile/martin-lindner","Martin","Lindner","m",1964,4,"FDP","Rechtsanwalt",NA,NA,NA,NA,NA,NA,NA,41112,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/martin-lindner",NA,NA,NA,41112,58,"Landesliste Berlin (Bundestag 2009-2013)",1,1535,"77 - Berlin-Pankow (Bundestag 2009-2013)",5.9,NA,NA,52.5979174,13.435316
119869,"Lutz Knopek","https://www.abgeordnetenwatch.de/profile/lutz-knopek","Lutz","Knopek","m",1985,4,"FDP","Diplom-Biologe",NA,NA,NA,NA,NA,NA,NA,41110,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/lutz-knopek",NA,NA,NA,41110,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",9,1612,"54 - Göttingen (Bundestag 2009-2013)",6.6,NA,NA,51.5328328,9.9351811
119843,"Christiane Ratjen-Damerau","https://www.abgeordnetenwatch.de/profile/christiane-ratjen-damerau","Christiane","Ratjen-Damerau","f",1954,4,"FDP","Diplom-Agraringenieurin",NA,NA,NA,NA,NA,NA,NA,41105,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/christiane-ratjen-damerau","2010-05-01",NA,NA,41105,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",10,1716,"28 - Oldenburg Ammerland (Bundestag 2009-2013)",8.8,NA,"list",53.2076561,8.00544740371495
119830,"Dorothea Steiner","https://www.abgeordnetenwatch.de/profile/dorothea-steiner","Dorothea","Steiner","f",1948,5,"Bündnis 90/Die Grünen","Lehrerin",NA,NA,NA,NA,NA,NA,NA,41104,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/dorothea-steiner",NA,NA,NA,41104,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",3,1766,"40 - Stadt Osnabrück (Bundestag 2009-2013)",10.1,NA,NA,52.27294755,8.0615043716641
119807,"Dieter Jasper","https://www.abgeordnetenwatch.de/profile/dieter-jasper","Dieter","Jasper","m",1962,2,"CDU","Diplom-Kaufmann, mittelständischer Unternehmer",NA,"MdB",NA,NA,NA,NA,NA,41102,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/dieter-jasper",NA,NA,NA,41102,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",39,1769,"129 - Steinfurt III (Bundestag 2009-2013)",43.3,NA,NA,52.2537541,7.7479463689277
119788,"Daniela Wagner","https://www.abgeordnetenwatch.de/profile/daniela-wagner","Daniela","Wagner","f",1957,5,"Bündnis 90/Die Grünen","Studium der Rechts-, Politik- und Wirtschaftswissenschaften (ohne Abschluss)",NA,"MdB",47,46,NA,NA,NA,41098,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/daniela-wagner",NA,NA,NA,41098,61,"Landesliste Hessen (Bundestag 2009-2013)",5,1566,"186 - Darmstadt (Bundestag 2009-2013)",12.1,NA,NA,49.8851869,8.6736295
119758,"Claudia Bögel-Hoyer","https://www.abgeordnetenwatch.de/profile/claudia-boegel-hoyer","Claudia","Bögel-Hoyer","f",NA,4,"FDP","IT-Projektmanagerin",NA,NA,NA,NA,NA,NA,NA,41097,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/claudia-boegel-hoyer",NA,NA,NA,41097,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",17,1768,"125 - Steinfurt I - Borken I (Bundestag 2009-2013)",12.4,NA,NA,52.17307225,7.17512114386617
119753,"Christoph Poland","https://www.abgeordnetenwatch.de/profile/christoph-poland","Christoph","Poland","m",1949,2,"CDU","Lehrer",NA,NA,NA,NA,NA,NA,NA,41096,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/christoph-poland",NA,NA,NA,41096,62,"Landesliste Mecklenburg-Vorpommern (Bundestag 2009-2013)",6,1699,"18 - Neubrandenburg - Mecklenburg-Strelitz - Uecker-Randow (Bundestag 2009-2013)",33,NA,NA,NA,NA
119614,"Agnes Krumwiede","https://www.abgeordnetenwatch.de/profile/agnes-krumwiede","Agnes","Krumwiede","f",1977,5,"Bündnis 90/Die Grünen","Dipl. Musikerin",NA,"Klavierlehrerin, Malerin",NA,NA,NA,NA,NA,41086,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/agnes-krumwiede",NA,NA,NA,41086,57,"Landesliste Bayern (Bundestag 2009-2013)",9,1644,"217 - Ingolstadt (Bundestag 2009-2013)",8.2,NA,NA,48.7630165,11.4250395
